start_date,end_date,start_act360_years,forward_period_days,forward_rate
2034-10-27,2034-11-24,8.225,28,0.07230013430933768
2034-11-03,2034-12-01,8.244444444444444,28,0.07231603409037803
2034-11-10,2034-12-08,8.26388888888889,28,0.07233184685229219
2034-11-17,2034-12-15,8.283333333333333,28,0.07234757272466506
2034-11-24,2034-12-22,8.302777777777777,28,0.07236321183974802
2034-12-01,2034-12-29,8.322222222222223,28,0.07237876433236748
2034-12-08,2035-01-05,8.341666666666667,28,0.07239423033993925
2034-12-15,2035-01-12,8.36111111111111,28,0.07240961000238855
2034-12-22,2035-01-19,8.380555555555556,28,0.07242490346210717
2034-12-29,2035-01-26,8.4,28,0.07244011086394783
2035-01-05,2035-02-02,8.419444444444444,28,0.07245523235513845
2035-01-12,2035-02-09,8.438888888888888,28,0.07247026808528798
2035-01-19,2035-02-16,8.458333333333334,28,0.07248521820630341
2035-01-26,2035-02-23,8.477777777777778,28,0.07250008287239856
2035-02-02,2035-03-02,8.497222222222222,28,0.07251486224001402
2035-02-09,2035-03-09,8.516666666666667,28,0.07252955646779714
2035-02-16,2035-03-16,8.536111111111111,28,0.07254416571656216
2035-02-23,2035-03-23,8.555555555555555,28,0.07255869014926729
2035-03-02,2035-03-30,8.575,28,0.07257312993095479
2035-03-09,2035-04-06,8.594444444444445,28,0.07258748522872528
2035-03-16,2035-04-13,8.613888888888889,28,0.07260175621172348
2035-03-23,2035-04-20,8.633333333333333,28,0.07261594305105248
2035-03-30,2035-04-27,8.652777777777779,28,0.07263004591978817
2035-04-06,2035-05-04,8.672222222222222,28,0.07264406499292766
2035-04-13,2035-05-11,8.691666666666666,28,0.0726580004473438
2035-04-20,2035-05-18,8.71111111111111,28,0.07267185246177071
2035-04-27,2035-05-25,8.730555555555556,28,0.07268562121676402
2035-05-04,2035-06-01,8.75,28,0.07269930689466067
2035-05-11,2035-06-08,8.769444444444444,28,0.07271290967955345
2035-05-18,2035-06-15,8.78888888888889,28,0.0727264297572594
2035-05-25,2035-06-22,8.808333333333334,28,0.07273986731529426
2035-06-01,2035-06-29,8.827777777777778,28,0.07275322254280958
2035-06-08,2035-07-06,8.847222222222221,28,0.07276649563061843
2035-06-15,2035-07-13,8.866666666666667,28,0.07277968677111835
2035-06-22,2035-07-20,8.886111111111111,28,0.07279279615826274
2035-06-29,2035-07-27,8.905555555555555,28,0.07280582398757808
2035-07-06,2035-08-03,8.925,28,0.07281877045606677
2035-07-13,2035-08-10,8.944444444444445,28,0.07283163576222718
2035-07-20,2035-08-17,8.963888888888889,28,0.07284442010601648
2035-07-27,2035-08-24,8.983333333333333,28,0.07285712368880219
2035-08-03,2035-08-31,9.002777777777778,28,0.0728697467133621
2035-08-10,2035-09-07,9.022222222222222,28,0.07288228938383005
2035-08-17,2035-09-14,9.041666666666666,28,0.07289475190568741
2035-08-24,2035-09-21,9.061111111111112,28,0.07290713448574015
2035-08-31,2035-09-28,9.080555555555556,28,0.072919437332059
2035-09-07,2035-10-05,9.1,28,0.07293166065399076
2035-09-14,2035-10-12,9.119444444444444,28,0.07294380466212415
2035-09-21,2035-10-19,9.13888888888889,28,0.07295586956823545
2035-09-28,2035-10-26,9.158333333333333,28,0.07296785558530289
2035-10-05,2035-11-02,9.177777777777777,28,0.07297976292746945
2035-10-12,2035-11-09,9.197222222222223,28,0.07299159180998865
2035-10-19,2035-11-16,9.216666666666667,28,0.07300334244924457
2035-10-26,2035-11-23,9.23611111111111,28,0.07301501506269467
2035-11-02,2035-11-30,9.255555555555556,28,0.073026609868867
2035-11-09,2035-12-07,9.275,28,0.07303812708732307
2035-11-16,2035-12-14,9.294444444444444,28,0.07304956693864074
2035-11-23,2035-12-21,9.313888888888888,28,0.07306092964438848
2035-11-30,2035-12-28,9.333333333333334,28,0.073072215427094
2035-12-07,2036-01-04,9.352777777777778,28,0.07308342451024423
2035-12-14,2036-01-11,9.372222222222222,28,0.07309455711825111
2035-12-21,2036-01-18,9.391666666666667,28,0.07310561347641725
2035-12-28,2036-01-25,9.411111111111111,28,0.07311659381093318
2036-01-04,2036-02-01,9.430555555555555,28,0.07312749834884295
2036-01-11,2036-02-08,9.45,28,0.07313832731803288
2036-01-18,2036-02-15,9.469444444444445,28,0.07314908094719717
2036-01-25,2036-02-22,9.488888888888889,28,0.07315975946584365
2036-02-01,2036-02-29,9.508333333333333,28,0.07317036310423099
2036-02-08,2036-03-07,9.527777777777779,28,0.07318089209340009
2036-02-15,2036-03-14,9.547222222222222,28,0.0731913466650913
2036-02-22,2036-03-21,9.566666666666666,28,0.07320172705179294
2036-02-29,2036-03-28,9.58611111111111,28,0.07321203348668132
2036-03-07,2036-04-04,9.605555555555556,28,0.07322226620358656
2036-03-14,2036-04-11,9.625,28,0.07323242543702962
2036-03-21,2036-04-18,9.644444444444444,28,0.073242511422151
2036-03-28,2036-04-25,9.66388888888889,28,0.07325252439470781
2036-04-04,2036-05-02,9.683333333333334,28,0.07326246459107383
2036-04-11,2036-05-09,9.702777777777778,28,0.07327233224819382
2036-04-18,2036-05-16,9.722222222222221,28,0.07328212760357491
2036-04-25,2036-05-23,9.741666666666667,28,0.07329185089528956
2036-05-02,2036-05-30,9.761111111111111,28,0.07330150236192116
2036-05-09,2036-06-06,9.780555555555555,28,0.07331108224257848
2036-05-16,2036-06-13,9.8,28,0.07332059077685843
2036-05-23,2036-06-20,9.819444444444445,28,0.07333002820484895
2036-05-30,2036-06-27,9.838888888888889,28,0.07333939476708334
2036-06-06,2036-07-04,9.858333333333333,28,0.07334869070455456
2036-06-13,2036-07-11,9.877777777777778,28,0.07335791625867806
2036-06-20,2036-07-18,9.897222222222222,28,0.07336707167128324
2036-06-27,2036-07-25,9.916666666666666,28,0.07337615718460493
2036-07-04,2036-08-01,9.936111111111112,28,0.07338517304124904
2036-07-11,2036-08-08,9.955555555555556,28,0.07339411948419837
2036-07-18,2036-08-15,9.975,28,0.07340299675678397
2036-07-25,2036-08-22,9.994444444444444,28,0.07341180510266236
2036-08-01,2036-08-29,10.01388888888889,28,0.07342054476582126
2036-08-08,2036-09-05,10.033333333333333,28,0.07342921599056235
2036-08-15,2036-09-12,10.052777777777777,28,0.0734378190214643
2036-08-22,2036-09-19,10.072222222222223,28,0.07344635410339695
2036-08-29,2036-09-26,10.091666666666667,28,0.0734548214814842
2036-09-05,2036-10-03,10.11111111111111,28,0.07346322140109551
2036-09-12,2036-10-10,10.130555555555556,28,0.07347155410785439
2036-09-19,2036-10-17,10.15,28,0.07347981984758706
2036-09-26,2036-10-24,10.169444444444444,28,0.07348801886633957
2036-10-03,2036-10-31,10.188888888888888,28,0.07349615141035493
2036-10-10,2036-11-07,10.208333333333334,28,0.0735042177260446
2036-10-17,2036-11-14,10.227777777777778,28,0.07351221805999991
2036-10-24,2036-11-21,10.247222222222222,28,0.0735201526589692
2036-10-31,2036-11-28,10.266666666666667,28,0.07352802176983785
2036-11-07,2036-12-05,10.286111111111111,28,0.07353582563962822
2036-11-14,2036-12-12,10.305555555555555,28,0.07354356451548551
2036-11-21,2036-12-19,10.325,28,0.07355123864464622
2036-11-28,2036-12-26,10.344444444444445,28,0.07355884827444964
2036-12-05,2037-01-02,10.363888888888889,28,0.07356639365232644
2036-12-12,2037-01-09,10.383333333333333,28,0.07357387502576433
2036-12-19,2037-01-16,10.402777777777779,28,0.0735812926423196
2036-12-26,2037-01-23,10.422222222222222,28,0.07358864674958847
2037-01-02,2037-01-30,10.441666666666666,28,0.07359593759521285
2037-01-09,2037-02-06,10.46111111111111,28,0.07360316542685462
2037-01-16,2037-02-13,10.480555555555556,28,0.07361033049218424
2037-01-23,2037-02-20,10.5,28,0.07361743303889215
2037-01-30,2037-02-27,10.519444444444444,28,0.07362447331464882
2037-02-06,2037-03-06,10.53888888888889,28,0.07363145156710754
2037-02-13,2037-03-13,10.558333333333334,28,0.07363836804389884
2037-02-20,2037-03-20,10.577777777777778,28,0.07364522299261322
2037-02-27,2037-03-27,10.597222222222221,28,0.07365201666078411
2037-03-06,2037-04-03,10.616666666666667,28,0.07365874929590209
2037-03-13,2037-04-10,10.636111111111111,28,0.07366542114537213
2037-03-20,2037-04-17,10.655555555555555,28,0.07367203245653636
2037-03-27,2037-04-24,10.675,28,0.0736785834766399
2037-04-03,2037-05-01,10.694444444444445,28,0.07368507445282502
2037-04-10,2037-05-08,10.713888888888889,28,0.07369150563214268
2037-04-17,2037-05-15,10.733333333333333,28,0.07369787726151822
2037-04-24,2037-05-22,10.752777777777778,28,0.07370418958773994
2037-05-01,2037-05-29,10.772222222222222,28,0.07371044285749052
2037-05-08,2037-06-05,10.791666666666666,28,0.0737166373172785
2037-05-15,2037-06-12,10.811111111111112,28,0.07372277321348676
2037-05-22,2037-06-19,10.830555555555556,28,0.07372885079231839
2037-05-29,2037-06-26,10.85,28,0.07373487029981085
2037-06-05,2037-07-03,10.869444444444444,28,0.07374083198184175
2037-06-12,2037-07-10,10.88888888888889,28,0.07374673608406315
2037-06-19,2037-07-17,10.908333333333333,28,0.07375258285197298
2037-06-26,2037-07-24,10.927777777777777,28,0.07375837253084644
2037-07-03,2037-07-31,10.947222222222223,28,0.07376410536575323
2037-07-10,2037-08-07,10.966666666666667,28,0.07376978160154891
2037-07-17,2037-08-14,10.98611111111111,28,0.07377540148285494
2037-07-24,2037-08-21,11.005555555555556,28,0.07378096525405585
2037-07-31,2037-08-28,11.025,28,0.07378647315930774
2037-08-07,2037-09-04,11.044444444444444,28,0.07379192544250694
2037-08-14,2037-09-11,11.063888888888888,28,0.0737973223473043
2037-08-21,2037-09-18,11.083333333333334,28,0.07380266411707938
2037-08-28,2037-09-25,11.102777777777778,28,0.07380795099493488
2037-09-04,2037-10-02,11.122222222222222,28,0.07381318322371369
2037-09-11,2037-10-09,11.141666666666667,28,0.07381836104596179
2037-09-18,2037-10-16,11.161111111111111,28,0.07382348470393112
2037-09-25,2037-10-23,11.180555555555555,28,0.07382855443958526
2037-10-02,2037-10-30,11.2,28,0.0738335704945852
2037-10-09,2037-11-06,11.219444444444445,28,0.07383853311025503
2037-10-16,2037-11-13,11.238888888888889,28,0.07384344252763622
2037-10-23,2037-11-20,11.258333333333333,28,0.07384829898742483
2037-10-30,2037-11-27,11.277777777777779,28,0.0738531027299914
2037-11-06,2037-12-04,11.297222222222222,28,0.07385785399536969
2037-11-13,2037-12-11,11.316666666666666,28,0.07386255302324793
2037-11-20,2037-12-18,11.33611111111111,28,0.07386720005297752
2037-11-27,2037-12-25,11.355555555555556,28,0.07387179532353302
2037-12-04,2038-01-01,11.375,28,0.07387633907355497
2037-12-11,2038-01-08,11.394444444444444,28,0.07388083154129278
2037-12-18,2038-01-15,11.41388888888889,28,0.07388527296464188
2037-12-25,2038-01-22,11.433333333333334,28,0.07388966358111514
2038-01-01,2038-01-29,11.452777777777778,28,0.07389400362783714
2038-01-08,2038-02-05,11.472222222222221,28,0.07389829334155566
2038-01-15,2038-02-12,11.491666666666667,28,0.07390253295860452
2038-01-22,2038-02-19,11.511111111111111,28,0.07390672271494068
2038-01-29,2038-02-26,11.530555555555555,28,0.07391086284610715
2038-02-05,2038-03-05,11.55,28,0.0739149535872387
2038-02-12,2038-03-12,11.569444444444445,28,0.07391899517305328
2038-02-19,2038-03-19,11.588888888888889,28,0.07392298783785206
2038-02-26,2038-03-26,11.608333333333333,28,0.07392693181551938
2038-03-05,2038-04-02,11.627777777777778,28,0.0739308273394942
2038-03-12,2038-04-09,11.647222222222222,28,0.07393467464279585
2038-03-19,2038-04-16,11.666666666666666,28,0.07393847395800401
2038-03-26,2038-04-23,11.686111111111112,28,0.07394222551724727
2038-04-02,2038-04-30,11.705555555555556,28,0.07394592955222029
2038-04-09,2038-05-07,11.725,28,0.07394958629415813
2038-04-16,2038-05-14,11.744444444444444,28,0.07395319597384185
2038-04-23,2038-05-21,11.76388888888889,28,0.0739567588215844
2038-04-30,2038-05-28,11.783333333333333,28,0.07396027506725046
2038-05-07,2038-06-04,11.802777777777777,28,0.07396374494022512
2038-05-14,2038-06-11,11.822222222222223,28,0.07396716866942242
2038-05-21,2038-06-18,11.841666666666667,28,0.07397054648328531
2038-05-28,2038-06-25,11.86111111111111,28,0.07397387860977434
2038-06-04,2038-07-02,11.880555555555556,28,0.07397716527636179
2038-06-11,2038-07-09,11.9,28,0.07398040671002898
2038-06-18,2038-07-16,11.919444444444444,28,0.07398360313728329
2038-06-25,2038-07-23,11.938888888888888,28,0.07398675478411823
2038-07-02,2038-07-30,11.958333333333334,28,0.07398986187603056
2038-07-09,2038-08-06,11.977777777777778,28,0.07399292463803173
2038-07-16,2038-08-13,11.997222222222222,28,0.073995943294605
2038-07-23,2038-08-20,12.016666666666667,28,0.07399891806973694
2038-07-30,2038-08-27,12.036111111111111,28,0.07400184918690021
2038-08-06,2038-09-03,12.055555555555555,28,0.07400473686904789
2038-08-13,2038-09-10,12.075,28,0.07400758133862777
2038-08-20,2038-09-17,12.094444444444445,28,0.07401038281753948
2038-08-27,2038-09-24,12.113888888888889,28,0.07401314152717735
2038-09-03,2038-10-01,12.133333333333333,28,0.07401585768841043
2038-09-10,2038-10-08,12.152777777777779,28,0.0740185315215596
2038-09-17,2038-10-15,12.172222222222222,28,0.0740211632464205
2038-09-24,2038-10-22,12.191666666666666,28,0.07402375308225485
2038-10-01,2038-10-29,12.21111111111111,28,0.074026301247782
2038-10-08,2038-11-05,12.230555555555556,28,0.07402880796116744
2038-10-15,2038-11-12,12.25,28,0.07403127344005705
2038-10-22,2038-11-19,12.269444444444444,28,0.07403369790152294
2038-10-29,2038-11-26,12.28888888888889,28,0.07403608156209472
2038-11-05,2038-12-03,12.308333333333334,28,0.07403842463776249
2038-11-12,2038-12-10,12.327777777777778,28,0.0740407273439368
2038-11-19,2038-12-17,12.347222222222221,28,0.07404298989549433
2038-11-26,2038-12-24,12.366666666666667,28,0.0740452125067294
2038-12-03,2038-12-31,12.386111111111111,28,0.07404739539138243
2038-12-10,2039-01-07,12.405555555555555,28,0.0740495387626429
2038-12-17,2039-01-14,12.425,28,0.07405164283310363
2038-12-24,2039-01-21,12.444444444444445,28,0.07405370781481212
2038-12-31,2039-01-28,12.463888888888889,28,0.07405573391923635
2039-01-07,2039-02-04,12.483333333333333,28,0.07405772135727334
2039-01-14,2039-02-11,12.502777777777778,28,0.07405967033922632
2039-01-21,2039-02-18,12.522222222222222,28,0.07406158107485318
2039-01-28,2039-02-25,12.541666666666666,28,0.07406345377330663
2039-02-04,2039-03-04,12.561111111111112,28,0.07406528864316268
2039-02-11,2039-03-11,12.580555555555556,28,0.07406708589242639
2039-02-18,2039-03-18,12.6,28,0.07406884572849469
2039-02-25,2039-03-25,12.619444444444444,28,0.07407056835820214
2039-03-04,2039-04-01,12.63888888888889,28,0.07407225398777234
2039-03-11,2039-04-08,12.658333333333333,28,0.07407390282285224
2039-03-18,2039-04-15,12.677777777777777,28,0.07407551506850352
2039-03-25,2039-04-22,12.697222222222223,28,0.07407709092916262
2039-04-01,2039-04-29,12.716666666666667,28,0.07407863060870934
2039-04-08,2039-05-06,12.73611111111111,28,0.07408013431040107
2039-04-15,2039-05-13,12.755555555555556,28,0.07408160223690428
2039-04-22,2039-05-20,12.775,28,0.07408303459028875
2039-04-29,2039-05-27,12.794444444444444,28,0.07408443157201333
2039-05-06,2039-06-03,12.813888888888888,28,0.0740857933829545
2039-05-13,2039-06-10,12.833333333333334,28,0.0740871202233549
2039-05-20,2039-06-17,12.852777777777778,28,0.07408841229288626
2039-05-27,2039-06-24,12.872222222222222,28,0.07408966979058652
2039-06-03,2039-07-01,12.891666666666667,28,0.07409089291489122
2039-06-10,2039-07-08,12.911111111111111,28,0.0740920818636421
2039-06-17,2039-07-15,12.930555555555555,28,0.07409323683405855
2039-06-24,2039-07-22,12.95,28,0.07409435802275187
2039-07-01,2039-07-29,12.969444444444445,28,0.07409544562571384
2039-07-08,2039-08-05,12.988888888888889,28,0.07409649983833676
2039-07-15,2039-08-12,13.008333333333333,28,0.07409752085539337
2039-07-22,2039-08-19,13.027777777777779,28,0.0740985088710341
2039-07-29,2039-08-26,13.047222222222222,28,0.07409946407881268
2039-08-05,2039-09-02,13.066666666666666,28,0.07410038667164624
2039-08-12,2039-09-09,13.08611111111111,28,0.07410127684183523
2039-08-19,2039-09-16,13.105555555555556,28,0.07410213478107774
2039-08-26,2039-09-23,13.125,28,0.07410296068043808
2039-09-02,2039-09-30,13.144444444444444,28,0.07410375473036673
2039-09-09,2039-10-07,13.16388888888889,28,0.07410451712070332
2039-09-16,2039-10-14,13.183333333333334,28,0.07410524804063932
2039-09-23,2039-10-21,13.202777777777778,28,0.07410594767877246
2039-09-30,2039-10-28,13.222222222222221,28,0.07410661622306096
2039-10-07,2039-11-04,13.241666666666667,28,0.07410725386084353
2039-10-14,2039-11-11,13.261111111111111,28,0.07410786077884511
2039-10-21,2039-11-18,13.280555555555555,28,0.0741084371631511
2039-10-28,2039-11-25,13.3,28,0.07410898319923317
2039-11-04,2039-12-02,13.319444444444445,28,0.07410949907193201
2039-11-11,2039-12-09,13.338888888888889,28,0.07410998496546599
2039-11-18,2039-12-16,13.358333333333333,28,0.0741104410634311
2039-11-25,2039-12-23,13.377777777777778,28,0.07411086754878957
2039-12-02,2039-12-30,13.397222222222222,28,0.07411126460387266
2039-12-09,2040-01-06,13.416666666666666,28,0.07411163241040931
2039-12-16,2040-01-13,13.436111111111112,28,0.07411197114946612
2039-12-23,2040-01-20,13.455555555555556,28,0.074112281001513
2039-12-30,2040-01-27,13.475,28,0.07411256214637182
2040-01-06,2040-02-03,13.494444444444444,28,0.07411281476325066
2040-01-13,2040-02-10,13.51388888888889,28,0.07411303903071241
2040-01-20,2040-02-17,13.533333333333333,28,0.07411323512671185
2040-01-27,2040-02-24,13.552777777777777,28,0.07411340322856429
2040-02-03,2040-03-02,13.572222222222223,28,0.0741135435129541
2040-02-10,2040-03-09,13.591666666666667,28,0.07411365615594617
2040-02-17,2040-03-16,13.61111111111111,28,0.07411374133296304
2040-02-24,2040-03-23,13.630555555555556,28,0.07411379921881915
2040-03-02,2040-03-30,13.65,28,0.07411382998767518
2040-03-09,2040-04-06,13.669444444444444,28,0.07411383381308946
2040-03-16,2040-04-13,13.688888888888888,28,0.07411381086797222
2040-03-23,2040-04-20,13.708333333333334,28,0.07411376132460853
2040-03-30,2040-04-27,13.727777777777778,28,0.0741136853546582
2040-04-06,2040-05-04,13.747222222222222,28,0.07411358312915299
2040-04-13,2040-05-11,13.766666666666667,28,0.07411345481850518
2040-04-20,2040-05-18,13.786111111111111,28,0.07411330059248465
2040-04-27,2040-05-25,13.805555555555555,28,0.07411312062023326
2040-05-04,2040-06-01,13.825,28,0.0741129150702762
2040-05-11,2040-06-08,13.844444444444445,28,0.0741126841105049
2040-05-18,2040-06-15,13.863888888888889,28,0.07411242790817983
2040-05-25,2040-06-22,13.883333333333333,28,0.0741121466299477
2040-06-01,2040-06-29,13.902777777777779,28,0.07411184044182141
2040-06-08,2040-07-06,13.922222222222222,28,0.07411150950917156
2040-06-15,2040-07-13,13.941666666666666,28,0.0741111539967749
2040-06-22,2040-07-20,13.96111111111111,28,0.07411077406876013
2040-06-29,2040-07-27,13.980555555555556,28,0.07411036988862506
2040-07-06,2040-08-03,14.0,28,0.07410994161927079
2040-07-13,2040-08-10,14.019444444444444,28,0.0741094894229504
2040-07-20,2040-08-17,14.03888888888889,28,0.07410901346129745
2040-07-27,2040-08-24,14.058333333333334,28,0.07410851389532315
2040-08-03,2040-08-31,14.077777777777778,28,0.07410799088542205
2040-08-10,2040-09-07,14.097222222222221,28,0.07410744459135207
2040-08-17,2040-09-14,14.116666666666667,28,0.0741068751722659
2040-08-24,2040-09-21,14.136111111111111,28,0.07410628278668817
2040-08-31,2040-09-28,14.155555555555555,28,0.07410566759250971
2040-09-07,2040-10-05,14.175,28,0.07410502974701899
2040-09-14,2040-10-12,14.194444444444445,28,0.07410436940687642
2040-09-21,2040-10-19,14.213888888888889,28,0.07410368672812861
2040-09-28,2040-10-26,14.233333333333333,28,0.07410298186618837
2040-10-05,2040-11-02,14.252777777777778,28,0.07410225497587472
2040-10-12,2040-11-09,14.272222222222222,28,0.07410150621135861
2040-10-19,2040-11-16,14.291666666666666,28,0.07410073572622863
2040-10-26,2040-11-23,14.311111111111112,28,0.07409994367343385
2040-11-02,2040-11-30,14.330555555555556,28,0.07409913020531242
2040-11-09,2040-12-07,14.35,28,0.07409829547359438
2040-11-16,2040-12-14,14.369444444444444,28,0.07409743962937602
2040-11-23,2040-12-21,14.38888888888889,28,0.0740965628231741
2040-11-30,2040-12-28,14.408333333333333,28,0.07409566520486299
2040-12-07,2041-01-04,14.427777777777777,28,0.07409474692371758
2040-12-14,2041-01-11,14.447222222222223,28,0.07409380812840752
2040-12-21,2041-01-18,14.466666666666667,28,0.07409284896697724
2040-12-28,2041-01-25,14.48611111111111,28,0.0740918695868688
2041-01-04,2041-02-01,14.505555555555556,28,0.0740908701349333
2041-01-11,2041-02-08,14.525,28,0.07408985075737094
2041-01-18,2041-02-15,14.544444444444444,28,0.07408881159982807
2041-01-25,2041-02-22,14.563888888888888,28,0.07408775280730584
2041-02-01,2041-03-01,14.583333333333334,28,0.0740866745242116
2041-02-08,2041-03-08,14.602777777777778,28,0.07408557689435602
2041-02-15,2041-03-15,14.622222222222222,28,0.07408446006093314
2041-02-22,2041-03-22,14.641666666666667,28,0.07408332416654886
2041-03-01,2041-03-29,14.661111111111111,28,0.07408216935320391
2041-03-08,2041-04-05,14.680555555555555,28,0.07408099576228803
2041-03-15,2041-04-12,14.7,28,0.07407980353460575
2041-03-22,2041-04-19,14.719444444444445,28,0.0740785928103506
2041-03-29,2041-04-26,14.738888888888889,28,0.07407736372911954
2041-04-05,2041-05-03,14.758333333333333,28,0.07407611642992704
2041-04-12,2041-05-10,14.777777777777779,28,0.07407485105117953
2041-04-19,2041-05-17,14.797222222222222,28,0.07407356773068965
2041-04-26,2041-05-24,14.816666666666666,28,0.07407226660568764
2041-05-03,2041-05-31,14.83611111111111,28,0.07407094781278417
2041-05-10,2041-06-07,14.855555555555556,28,0.07406961148803047
2041-05-17,2041-06-14,14.875,28,0.07406825776686102
2041-05-24,2041-06-21,14.894444444444444,28,0.07406688678414224
2041-05-31,2041-06-28,14.91388888888889,28,0.07406549867413816
2041-06-07,2041-07-05,14.933333333333334,28,0.0740640935705247
2041-06-14,2041-07-12,14.952777777777778,28,0.07406267160641253
2041-06-21,2041-07-19,14.972222222222221,28,0.07406123291429566
2041-06-28,2041-07-26,14.991666666666667,28,0.07405977762610855
2041-07-05,2041-08-02,15.011111111111111,28,0.07405830587319187
2041-07-12,2041-08-09,15.030555555555555,28,0.07405681778630102
2041-07-19,2041-08-16,15.05,28,0.074055313495629
2041-07-26,2041-08-23,15.069444444444445,28,0.07405379313076642
2041-08-02,2041-08-30,15.088888888888889,28,0.0740522568207415
2041-08-09,2041-09-06,15.108333333333333,28,0.07405070469400009
2041-08-16,2041-09-13,15.127777777777778,28,0.07404913687840274
2041-08-23,2041-09-20,15.147222222222222,28,0.07404755350126477
2041-08-30,2041-09-27,15.166666666666666,28,0.07404595468928767
2041-09-06,2041-10-04,15.186111111111112,28,0.07404434056863053
2041-09-13,2041-10-11,15.205555555555556,28,0.07404271126487291
2041-09-20,2041-10-18,15.225,28,0.0740410669030148
2041-09-27,2041-10-25,15.244444444444444,28,0.07403940760750524
2041-10-04,2041-11-01,15.26388888888889,28,0.07403773350221655
2041-10-11,2041-11-08,15.283333333333333,28,0.07403604471044442
2041-10-18,2041-11-15,15.302777777777777,28,0.07403434135494205
2041-10-25,2041-11-22,15.322222222222223,28,0.07403262355787746
2041-11-01,2041-11-29,15.341666666666667,28,0.07403089144086764
2041-11-08,2041-12-06,15.36111111111111,28,0.07402914512497004
2041-11-15,2041-12-13,15.380555555555556,28,0.07402738473067684
2041-11-22,2041-12-20,15.4,28,0.07402561037791783
2041-11-29,2041-12-27,15.419444444444444,28,0.07402382218608038
2041-12-06,2042-01-03,15.438888888888888,28,0.07402202027398085
2041-12-13,2042-01-10,15.458333333333334,28,0.07402020475988179
2041-12-20,2042-01-17,15.477777777777778,28,0.07401837576150617
2041-12-27,2042-01-24,15.497222222222222,28,0.07401653339600316
2042-01-03,2042-01-31,15.516666666666667,28,0.0740146777800023
2042-01-10,2042-02-07,15.536111111111111,28,0.07401280902955364
2042-01-17,2042-02-14,15.555555555555555,28,0.0740109272601676
2042-01-24,2042-02-21,15.575,28,0.07400903258682082
2042-01-31,2042-02-28,15.594444444444445,28,0.07400712512391605
2042-02-07,2042-03-07,15.613888888888889,28,0.0740052049853479
2042-02-14,2042-03-14,15.633333333333333,28,0.07400327228444287
2042-02-21,2042-03-21,15.652777777777779,28,0.07400132713399644
2042-02-28,2042-03-28,15.672222222222222,28,0.07399936964626454
2042-03-07,2042-04-04,15.691666666666666,28,0.07399739993294922
2042-03-14,2042-04-11,15.71111111111111,28,0.07399541810524443
2042-03-21,2042-04-18,15.730555555555556,28,0.07399342427377878
2042-03-28,2042-04-25,15.75,28,0.07399141854866421
2042-04-04,2042-05-02,15.769444444444444,28,0.07398940103947022
2042-04-11,2042-05-09,15.78888888888889,28,0.07398737185524386
2042-04-18,2042-05-16,15.808333333333334,28,0.07398533110449261
2042-04-25,2042-05-23,15.827777777777778,28,0.07398327889520154
2042-05-02,2042-05-30,15.847222222222221,28,0.07398121533482753
2042-05-09,2042-06-06,15.866666666666667,28,0.07397914053029078
2042-05-16,2042-06-13,15.886111111111111,28,0.07397705458800331
2042-05-23,2042-06-20,15.905555555555555,28,0.07397495761384613
2042-05-30,2042-06-27,15.925,28,0.07397284971318069
2042-06-06,2042-07-04,15.944444444444445,28,0.07397073099084311
2042-06-13,2042-07-11,15.963888888888889,28,0.07396860155114997
2042-06-20,2042-07-18,15.983333333333333,28,0.07396646149790678
2042-06-27,2042-07-25,16.002777777777776,28,0.07396431093440237
2042-07-04,2042-08-01,16.022222222222222,28,0.07396214996340308
2042-07-11,2042-08-08,16.041666666666668,28,0.07395997868717284
2042-07-18,2042-08-15,16.06111111111111,28,0.07395779720746168
2042-07-25,2042-08-22,16.080555555555556,28,0.07395560562549434
2042-08-01,2042-08-29,16.1,28,0.0739534040420017
2042-08-08,2042-09-05,16.119444444444444,28,0.07395119255721783
2042-08-15,2042-09-12,16.13888888888889,28,0.07394897127084013
2042-08-22,2042-09-19,16.158333333333335,28,0.07394674028209496
2042-08-29,2042-09-26,16.177777777777777,28,0.07394449968967479
2042-09-05,2042-10-03,16.197222222222223,28,0.07394224959179249
2042-09-12,2042-10-10,16.216666666666665,28,0.07393999008615275
2042-09-19,2042-10-17,16.23611111111111,28,0.07393772126994927
2042-09-26,2042-10-24,16.255555555555556,28,0.07393544323991609
2042-10-03,2042-10-31,16.275,28,0.07393315609225054
2042-10-10,2042-11-07,16.294444444444444,28,0.07393085992267892
2042-10-17,2042-11-14,16.31388888888889,28,0.07392855482642219
2042-10-24,2042-11-21,16.333333333333332,28,0.07392624089822743
2042-10-31,2042-11-28,16.352777777777778,28,0.07392391823233067
2042-11-07,2042-12-05,16.372222222222224,28,0.0739215869224912
2042-11-14,2042-12-12,16.391666666666666,28,0.07391924706200298
2042-11-21,2042-12-19,16.41111111111111,28,0.07391689874361466
2042-11-28,2042-12-26,16.430555555555557,28,0.07391454205964955
2042-12-05,2043-01-02,16.45,28,0.07391217710193418
2042-12-12,2043-01-09,16.469444444444445,28,0.07390980396178407
2042-12-19,2043-01-16,16.488888888888887,28,0.07390742273009224
2042-12-26,2043-01-23,16.508333333333333,28,0.07390503349721783
2043-01-02,2043-01-30,16.52777777777778,28,0.0739026363530718
2043-01-09,2043-02-06,16.54722222222222,28,0.07390023138709687
